bench_name,num_qubits,depth,num_nonlocal_gates,num_measurements,fidelity,fidelity_std
bv,3.394420782000816,0.8455350873464008,25.392718473596325,2.432586914865598,0.0,0.0
ghz,14.092420495200349,0.8365325562356518,20.505949241804775,0.09400986295811002,0.0,0.0
hamsim_1,13.647008356800507,0.2605220026810598,22.277654527789856,0.0701364921417341,0.0,0.0
qsvm,17.504774751399964,1.2353332688716918,180.1947329101851,0.8419943772340325,0.0,0.0
twolocal_1,10.556282065199047,1.3465890078185743,76.8554891241918,1.5267996646956385,0.0,0.0
vqe_1,13.18044563119911,0.205529477189656,19.70919084738125,0.039153061965153974,0.0,0.0
wstate,13.656842353399407,0.12839759824088226,105.56760465659026,0.2889293987793442,0.0,0.0
