bench_name,num_qubits,depth,num_nonlocal_gates,num_measurements,fidelity,fidelity_std
qaoa_r3,0,0,0.45821817460018793,0.42900101699924564,0.9113344389988924,1
bv,0,0,0.17831199320062296,0.6271981547994073,0.09732067499862751,14
ghz,0,0,0.23955803860080777,0.4146224856027402,0.16840594300083467,12
hamsim_1,0,0,0.6898319092004386,4.8316022070008335,0.31589649499801453,12
qaoa_pl1,0,0,0.20213640340152778,0.280150629398122,0.08212579599785386,11
qsvm,0,0,0.6351269881990447,12.294487964796282,0.61075685600008,72
twolocal_1,0,0,0.3669106885994552,6.183112148209329,0.287103508002474,72
vqe_1,0,0,0.3336042755996459,0.948529537000286,0.3276373849985248,12
wstate,0,0,0.1839651493995916,7.137388786402879,0.6682124790022499,72
