fidelity
0.8678564728091546
0.860396177378402
0.8603058059115064
0.8756414997032826
0.8336567005160598
0.8484811060508125
0.8383357756169882
0.8383362159627308
0.848435115692672
0.8573385525001592
0.855985046497973
0.845002911053575
0.852077040126836
0.8729034630936822
0.8369887416397058
0.8240109479686996
0.8011364391546442
0.8604352497173982
0.8573294202701317
0.14819675088386755
0.16694622408223925
0.06470077213870358
0.16335409300201573
0.16308606749304203
0.8228465830027475
0.8485374617316556
0.8437619122419671
0.8385019104436022
0.8494237449100711
0.819369775468762
0.8091990351143113
0.7542151833389495
0.7386626938069872
0.8068650401287892
0.8126775479760283
0.834137652812004
0.30462748957734614
0.37627342893786686
0.4054231307255061
0.2695016973536725
0.2718255032215313
0.6705074464928146
0.6159251625566354
0.6930311737246752
0.6994558860380101
0.6632773732739055
0.628537100653125
0.6158041964261508
0.6428501936540076
0.8428181751082823
0.8299808920944202
0.8039779240392031
0.8337410315899897
0.8344227728392615
0.8385122317806702
0.8380802694992978
0.8472994075007624
0.847259089869107
0.8492583807447208
0.8429600802917946
0.8484361620597065
0.84515720433913
0.8379323196643433
0.8469868698463717
0.8401731645170839
0.8350185113923269
0.8462331022954909
0.8494683340339707
0.8361417143423004
0.8303688943107108
0.8337326898561287
0.8246588890185498
0.8302361393672353
0.822931191847697
0.8522072536533075
0.8434270623315744
0.8422729645538077
0.8236083484782558
0.8459385392130772
0.8524547060837168
0.842608164526732
0.8521849793766729
0.8529868616093103
0.8468108566535962
0.832298340060141
0.8322984703218036
0.8374433555646578
0.8300608689014952
0.8246291433347284
0.8307634397118661
0.828395107561653
0.8510286810530413
0.820758494427042
0.8277843149645584
0.7905942456924137
0.8337293647157532
0.8274020137683986
0.82866441987001
0.7469782546371393
0.8283098690848454
0.8194657856329516
0.8507634224207896
0.8220395173751588
0.8144950663083518
0.8312892803398508
0.830475745060875
0.8403698476353679
0.8394805373972462
0.8393801210943245
0.834905524620857
0.8394628584223452
0.8225497679167847
0.8151908297728993
0.8071316204952826
0.8160477605120775
0.030603565784683328
0.8441217126357036
0.8341550303540822
0.8377035716941469
0.8149756797139647
0.8234926504043528
