qpu_name,queue_size
ibm_lagos,54.142857142857146
ibm_nairobi,74.61904761904762
ibm_perth,2672.4761904761904
ibm_algiers,90.47619047619048
ibm_auckland,87.61904761904762
ibm_cairo,7.761904761904762
ibm_hanoi,32.95238095238095
ibmq_kolkata,7.523809523809524
ibmq_mumbai,80.04761904761905
ibm_brisbane,477.7142857142857
ibm_cusco,140.28571428571428
ibm_nazca,59.285714285714285
ibm_sherbrooke,487.3333333333333
