bench_name,num_qubits,depth,num_nonlocal_gates,num_measurements,fidelity,fidelity_std
qaoa_r3,27,1.25,0.4186046511627907,8,0,0
bv,27,0.7692307692307693,0.42857142857142855,7,0,0
ghz,27,1.0,0.42857142857142855,8,0,0
hamsim_1,27,0.8,0.5,8,0,0
qaoa_pl1,27,0.375,0.08695652173913043,8,0,0
qsvm,27,0.5510204081632653,0.46153846153846156,8,0,0
twolocal_1,27,0.47619047619047616,0.21428571428571427,8,0,0
vqe_1,27,1.0,0.42857142857142855,8,0,0
wstate,27,0.7575757575757576,0.42857142857142855,8,0,0
