bench_name,num_qubits,depth,num_nonlocal_gates,num_measurements,fidelity,fidelity_std
qaoa_r3,0.3716186442034086,0.3407097778608518,1.316123715986032,0.04805326696347051,0.05748857759754174,0.0018054514818772905
bv,0.05150276859640144,0.01231747129494382,0.15274580579716712,0.035801272535358926,0.03014896879903972,0.0010829667480684179
ghz,0.027128846201230773,0.0023910027924666215,0.2887010358215775,0.05210195539073519,0.03315555959998164,0.002187557890034655
hamsim_1,0.25204359719646163,0.0048711864438295855,1.6831777819956186,0.14944926457678945,0.04507182040251791,0.0020148289075119087
qaoa_pl1,0.10502280640066601,0.03278671277554511,0.15538086340820884,0.04267743388193792,0.030288492795079947,0.0005053104066934568
qsvm,0.10857303739758209,0.003531826299988189,6.555163928042748,0.21430817529663695,0.0857583458040608,0.0035963599808175066
twolocal_1,0.06270523819548543,0.0016587422802848602,2.948136613969109,0.07161556026144707,0.05200175740174018,0.0020445039979477106
vqe_1,0.054141264600912106,0.003784656455557109,0.49394933740550184,0.0415559223619784,0.08976325900293887,0.03609000615475694
wstate,0.07900134599476587,0.038048386941241304,3.7131009142060067,0.17832322914600557,0.06952599640353582,0.0012705449800173485
